sku_id,store_id,route,arrival_w1,arrival_w2,arrival_w3,arrival_w4,arrival_w5,arrival_w6,arrival_w7,arrival_w8,arrival_w9,arrival_w10,arrival_w11,arrival_w12,arrival_w13,arrival_w14,arrival_w15,arrival_w16
GRC-069,S008,flow,336.000000,336.000000,342.000000,348.000000,348.000000,354.000000,354.000000,360.000000,366.000000,372.000000,378.000000,384.000000,390.000000,402.000000,408.000000,414.000000
GRC-069,S009,flow,474.000000,474.000000,468.000000,468.000000,468.000000,468.000000,468.000000,474.000000,474.000000,480.000000,486.000000,486.000000,492.000000,492.000000,492.000000,492.000000
GRC-069,S010,flow,288.000000,294.000000,294.000000,294.000000,300.000000,300.000000,306.000000,306.000000,312.000000,318.000000,324.000000,330.000000,336.000000,342.000000,348.000000,354.000000
GRC-069,S011,flow,486.000000,486.000000,486.000000,480.000000,480.000000,474.000000,468.000000,468.000000,468.000000,474.000000,474.000000,480.000000,480.000000,486.000000,486.000000,480.000000
GRC-069,S012,flow,228.000000,228.000000,228.000000,228.000000,234.000000,240.000000,240.000000,246.000000,252.000000,258.000000,264.000000,270.000000,270.000000,270.000000,270.000000,276.000000
GRC-069,S013,flow,282.000000,282.000000,288.000000,288.000000,288.000000,288.000000,294.000000,300.000000,306.000000,312.000000,318.000000,330.000000,336.000000,342.000000,342.000000,348.000000
GRC-069,S014,flow,348.000000,348.000000,354.000000,354.000000,360.000000,360.000000,366.000000,372.000000,384.000000,390.000000,396.000000,408.000000,414.000000,414.000000,420.000000,420.000000
GRC-069,S015,flow,438.000000,432.000000,432.000000,432.000000,438.000000,438.000000,444.000000,450.000000,456.000000,462.000000,462.000000,462.000000,462.000000,462.000000,462.000000,456.000000
GRC-069,S016,flow,282.000000,282.000000,276.000000,276.000000,270.000000,264.000000,264.000000,264.000000,264.000000,264.000000,270.000000,270.000000,270.000000,270.000000,264.000000,264.000000
GRC-069,S017,flow,246.000000,252.000000,252.000000,252.000000,252.000000,252.000000,258.000000,258.000000,264.000000,270.000000,276.000000,282.000000,288.000000,294.000000,294.000000,300.000000
GRC-069,S018,flow,480.000000,474.000000,474.000000,468.000000,468.000000,462.000000,462.000000,468.000000,468.000000,474.000000,480.000000,480.000000,486.000000,486.000000,480.000000,474.000000
GRC-069,S019,flow,462.000000,468.000000,468.000000,468.000000,468.000000,474.000000,474.000000,480.000000,492.000000,504.000000,516.000000,528.000000,540.000000,552.000000,558.000000,564.000000
GRC-069,S020,flow,294.000000,300.000000,300.000000,300.000000,306.000000,306.000000,306.000000,312.000000,312.000000,318.000000,330.000000,336.000000,342.000000,348.000000,354.000000,360.000000
GRC-070,S001,flow,372.000000,360.000000,360.000000,348.000000,348.000000,336.000000,336.000000,336.000000,324.000000,324.000000,324.000000,324.000000,324.000000,324.000000,312.000000,312.000000
GRC-070,S002,flow,432.000000,432.000000,432.000000,432.000000,432.000000,432.000000,432.000000,444.000000,444.000000,456.000000,468.000000,468.000000,468.000000,468.000000,468.000000,468.000000
GRC-070,S003,flow,252.000000,240.000000,240.000000,240.000000,240.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,216.000000
GRC-070,S004,flow,324.000000,324.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,300.000000,300.000000,300.000000,288.000000
GRC-070,S005,flow,444.000000,432.000000,432.000000,432.000000,432.000000,432.000000,444.000000,444.000000,444.000000,444.000000,444.000000,444.000000,444.000000,444.000000,444.000000,432.000000
GRC-070,S006,flow,360.000000,372.000000,372.000000,372.000000,372.000000,372.000000,384.000000,384.000000,396.000000,396.000000,396.000000,408.000000,408.000000,408.000000,408.000000,408.000000
GRC-070,S007,flow,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,300.000000
GRC-070,S008,flow,276.000000,276.000000,276.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000
GRC-070,S009,flow,384.000000,384.000000,384.000000,384.000000,384.000000,384.000000,396.000000,396.000000,396.000000,408.000000,408.000000,408.000000,408.000000,408.000000,408.000000,408.000000
GRC-070,S010,flow,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000
GRC-070,S011,flow,396.000000,396.000000,396.000000,384.000000,396.000000,396.000000,396.000000,396.000000,396.000000,396.000000,396.000000,396.000000,384.000000,384.000000,384.000000,384.000000
GRC-070,S012,flow,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000
GRC-070,S013,flow,228.000000,228.000000,228.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000
GRC-070,S014,flow,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,300.000000,300.000000,300.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000
GRC-070,S015,flow,360.000000,360.000000,360.000000,348.000000,348.000000,348.000000,348.000000,348.000000,348.000000,348.000000,360.000000,360.000000,360.000000,360.000000,360.000000,360.000000
GRC-070,S016,flow,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,240.000000,240.000000,240.000000,240.000000,252.000000,252.000000,252.000000,252.000000,252.000000
GRC-070,S017,flow,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000
GRC-070,S018,flow,396.000000,396.000000,396.000000,396.000000,384.000000,384.000000,384.000000,384.000000,384.000000,396.000000,396.000000,396.000000,408.000000,408.000000,408.000000,408.000000
GRC-070,S019,flow,372.000000,372.000000,360.000000,360.000000,348.000000,348.000000,348.000000,336.000000,336.000000,336.000000,336.000000,336.000000,324.000000,324.000000,324.000000,312.000000
GRC-070,S020,flow,240.000000,240.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,216.000000,216.000000,216.000000,216.000000,216.000000,204.000000
GRC-071,S001,flow,240.000000,240.000000,240.000000,240.000000,240.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000
GRC-071,S002,flow,288.000000,288.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,264.000000
GRC-071,S003,flow,168.000000,168.000000,168.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,144.000000,144.000000
GRC-071,S004,flow,216.000000,216.000000,216.000000,216.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000
GRC-071,S005,flow,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,288.000000,288.000000,288.000000
GRC-071,S006,flow,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000
GRC-071,S007,flow,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000
GRC-071,S008,flow,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,192.000000,192.000000,192.000000
GRC-071,S009,flow,252.000000,252.000000,252.000000,252.000000,240.000000,240.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,240.000000,240.000000
GRC-071,S010,flow,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000
GRC-071,S011,flow,264.000000,264.000000,264.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,240.000000,240.000000,240.000000
GRC-071,S012,flow,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000
GRC-071,S013,flow,156.000000,156.000000,156.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000
GRC-071,S014,flow,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,204.000000,204.000000,204.000000,204.000000
GRC-071,S015,flow,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,252.000000,252.000000,252.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000
GRC-071,S016,flow,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000
GRC-071,S017,flow,132.000000,132.000000,132.000000,132.000000,132.000000,132.000000,132.000000,132.000000,132.000000,132.000000,132.000000,132.000000,132.000000,132.000000,132.000000,132.000000
GRC-071,S018,flow,264.000000,264.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000
GRC-071,S019,flow,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000,252.000000
GRC-071,S020,flow,156.000000,156.000000,156.000000,168.000000,168.000000,156.000000,156.000000,156.000000,156.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,180.000000
GRC-072,S001,flow,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000
GRC-072,S002,flow,192.000000,192.000000,192.000000,192.000000,192.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,240.000000,240.000000,240.000000,240.000000
GRC-072,S003,flow,120.000000,120.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,120.000000,120.000000,120.000000,120.000000,120.000000,96.000000,96.000000,96.000000
GRC-072,S004,flow,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000
GRC-072,S005,flow,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000
GRC-072,S006,flow,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000
GRC-072,S007,flow,144.000000,144.000000,144.000000,144.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000
GRC-072,S008,flow,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000
GRC-072,S009,flow,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000
GRC-072,S010,flow,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,120.000000,120.000000,120.000000,120.000000,120.000000
GRC-072,S011,flow,168.000000,168.000000,168.000000,168.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000
GRC-072,S012,flow,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000
GRC-072,S013,flow,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,120.000000,120.000000,120.000000
GRC-072,S014,flow,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000
GRC-072,S015,flow,168.000000,168.000000,168.000000,168.000000,144.000000,144.000000,144.000000,144.000000,144.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000
GRC-072,S016,flow,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000
GRC-072,S017,flow,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000
GRC-072,S018,flow,168.000000,168.000000,168.000000,168.000000,168.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000
GRC-072,S019,flow,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,216.000000
GRC-072,S020,flow,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000
GRC-073,S001,flow,480.000000,480.000000,480.000000,492.000000,492.000000,504.000000,504.000000,516.000000,528.000000,540.000000,552.000000,552.000000,564.000000,576.000000,576.000000,576.000000
GRC-073,S002,flow,564.000000,564.000000,564.000000,564.000000,576.000000,588.000000,600.000000,612.000000,624.000000,624.000000,636.000000,636.000000,636.000000,636.000000,636.000000,648.000000
GRC-073,S003,flow,324.000000,324.000000,324.000000,336.000000,336.000000,336.000000,336.000000,336.000000,336.000000,336.000000,348.000000,348.000000,360.000000,360.000000,372.000000,384.000000
GRC-073,S004,flow,420.000000,420.000000,420.000000,420.000000,420.000000,420.000000,420.000000,420.000000,432.000000,432.000000,432.000000,432.000000,432.000000,432.000000,432.000000,432.000000
GRC-073,S005,flow,564.000000,576.000000,576.000000,588.000000,588.000000,600.000000,600.000000,612.000000,624.000000,636.000000,648.000000,660.000000,672.000000,684.000000,696.000000,696.000000
GRC-073,S006,flow,468.000000,468.000000,480.000000,480.000000,480.000000,480.000000,492.000000,492.000000,504.000000,516.000000,528.000000,528.000000,540.000000,540.000000,540.000000,552.000000
GRC-073,S007,flow,396.000000,396.000000,396.000000,408.000000,408.000000,408.000000,408.000000,420.000000,420.000000,432.000000,444.000000,456.000000,456.000000,468.000000,480.000000,480.000000
GRC-073,S008,flow,348.000000,348.000000,348.000000,348.000000,348.000000,348.000000,336.000000,336.000000,336.000000,348.000000,348.000000,348.000000,360.000000,360.000000,360.000000,360.000000
GRC-073,S009,flow,504.000000,504.000000,504.000000,504.000000,504.000000,504.000000,504.000000,504.000000,516.000000,516.000000,528.000000,540.000000,540.000000,552.000000,552.000000,552.000000
GRC-073,S010,flow,300.000000,312.000000,312.000000,312.000000,312.000000,312.000000,300.000000,300.000000,300.000000,312.000000,312.000000,312.000000,312.000000,324.000000,324.000000,324.000000
GRC-073,S011,flow,516.000000,516.000000,504.000000,504.000000,504.000000,504.000000,516.000000,516.000000,528.000000,528.000000,528.000000,540.000000,540.000000,528.000000,528.000000,528.000000
GRC-073,S012,flow,240.000000,240.000000,240.000000,240.000000,252.000000,252.000000,252.000000,264.000000,264.000000,276.000000,276.000000,288.000000,288.000000,288.000000,288.000000,300.000000
GRC-073,S013,flow,300.000000,300.000000,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,300.000000,300.000000,300.000000,300.000000,300.000000
GRC-073,S014,flow,360.000000,360.000000,360.000000,372.000000,372.000000,372.000000,384.000000,384.000000,396.000000,396.000000,396.000000,396.000000,396.000000,396.000000,396.000000,396.000000
GRC-073,S015,flow,468.000000,468.000000,468.000000,468.000000,480.000000,480.000000,480.000000,480.000000,492.000000,492.000000,504.000000,516.000000,528.000000,540.000000,540.000000,552.000000
GRC-073,S016,flow,300.000000,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,288.000000,288.000000
GRC-073,S017,flow,264.000000,264.000000,264.000000,264.000000,264.000000,276.000000,276.000000,288.000000,288.000000,300.000000,300.000000,312.000000,312.000000,312.000000,312.000000,324.000000
GRC-073,S018,flow,504.000000,504.000000,504.000000,516.000000,516.000000,528.000000,528.000000,540.000000,552.000000,576.000000,588.000000,600.000000,600.000000,612.000000,612.000000,612.000000
GRC-073,S019,flow,492.000000,480.000000,480.000000,480.000000,480.000000,480.000000,492.000000,492.000000,504.000000,504.000000,516.000000,516.000000,516.000000,516.000000,516.000000,516.000000
GRC-073,S020,flow,312.000000,312.000000,312.000000,312.000000,312.000000,324.000000,324.000000,324.000000,336.000000,336.000000,336.000000,348.000000,348.000000,360.000000,360.000000,372.000000
GRC-074,S001,flow,396.000000,396.000000,396.000000,396.000000,396.000000,402.000000,408.000000,414.000000,420.000000,426.000000,432.000000,438.000000,438.000000,438.000000,438.000000,444.000000
GRC-074,S002,flow,468.000000,468.000000,468.000000,468.000000,474.000000,480.000000,480.000000,486.000000,498.000000,504.000000,504.000000,510.000000,510.000000,516.000000,516.000000,522.000000
GRC-074,S003,flow,264.000000,264.000000,264.000000,270.000000,270.000000,270.000000,270.000000,276.000000,282.000000,288.000000,294.000000,294.000000,300.000000,300.000000,306.000000,306.000000
GRC-074,S004,flow,348.000000,342.000000,342.000000,336.000000,330.000000,324.000000,324.000000,324.000000,324.000000,324.000000,324.000000,324.000000,324.000000,324.000000,318.000000,318.000000
GRC-074,S005,flow,468.000000,468.000000,468.000000,462.000000,468.000000,468.000000,474.000000,480.000000,486.000000,486.000000,492.000000,486.000000,486.000000,486.000000,480.000000,480.000000
GRC-074,S006,flow,390.000000,390.000000,384.000000,378.000000,372.000000,372.000000,366.000000,360.000000,354.000000,354.000000,354.000000,354.000000,354.000000,354.000000,354.000000,354.000000
GRC-074,S007,flow,324.000000,318.000000,318.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,318.000000,318.000000,318.000000,312.000000,312.000000,306.000000,306.000000
GRC-074,S008,flow,294.000000,294.000000,294.000000,300.000000,300.000000,306.000000,312.000000,318.000000,324.000000,330.000000,336.000000,336.000000,336.000000,342.000000,342.000000,342.000000
GRC-074,S009,flow,414.000000,414.000000,414.000000,408.000000,402.000000,402.000000,402.000000,402.000000,402.000000,402.000000,408.000000,408.000000,414.000000,414.000000,414.000000,414.000000
GRC-074,S010,flow,252.000000,252.000000,252.000000,246.000000,246.000000,246.000000,240.000000,240.000000,240.000000,240.000000,240.000000,246.000000,246.000000,246.000000,246.000000,246.000000
GRC-074,S011,flow,426.000000,432.000000,432.000000,432.000000,426.000000,426.000000,426.000000,420.000000,426.000000,426.000000,426.000000,432.000000,438.000000,438.000000,444.000000,444.000000
GRC-074,S012,flow,198.000000,198.000000,192.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,180.000000,180.000000,180.000000,180.000000,174.000000,174.000000
GRC-074,S013,flow,246.000000,246.000000,246.000000,252.000000,252.000000,258.000000,264.000000,270.000000,276.000000,276.000000,282.000000,282.000000,282.000000,282.000000,282.000000,288.000000
GRC-074,S014,flow,300.000000,300.000000,300.000000,294.000000,294.000000,288.000000,282.000000,276.000000,276.000000,276.000000,276.000000,282.000000,282.000000,282.000000,282.000000,282.000000
GRC-074,S015,flow,384.000000,384.000000,384.000000,390.000000,390.000000,396.000000,402.000000,414.000000,420.000000,426.000000,432.000000,438.000000,438.000000,444.000000,444.000000,444.000000
GRC-074,S016,flow,246.000000,246.000000,246.000000,246.000000,240.000000,240.000000,234.000000,234.000000,228.000000,228.000000,228.000000,228.000000,228.000000,234.000000,234.000000,234.000000
GRC-074,S017,flow,216.000000,216.000000,216.000000,222.000000,222.000000,228.000000,228.000000,234.000000,240.000000,240.000000,246.000000,246.000000,252.000000,252.000000,252.000000,258.000000
GRC-074,S018,flow,420.000000,420.000000,420.000000,420.000000,420.000000,420.000000,420.000000,426.000000,432.000000,438.000000,444.000000,450.000000,456.000000,456.000000,462.000000,462.000000
GRC-074,S019,flow,402.000000,402.000000,402.000000,396.000000,396.000000,390.000000,384.000000,384.000000,378.000000,378.000000,384.000000,384.000000,384.000000,390.000000,390.000000,390.000000
GRC-074,S020,flow,258.000000,258.000000,258.000000,258.000000,258.000000,252.000000,252.000000,258.000000,258.000000,258.000000,258.000000,264.000000,264.000000,270.000000,270.000000,270.000000
GRC-075,S001,flow,310.000000,320.000000,320.000000,320.000000,320.000000,320.000000,330.000000,330.000000,330.000000,340.000000,340.000000,350.000000,360.000000,370.000000,370.000000,380.000000
GRC-075,S002,flow,370.000000,370.000000,380.000000,380.000000,390.000000,400.000000,410.000000,420.000000,430.000000,430.000000,440.000000,440.000000,440.000000,450.000000,450.000000,460.000000
GRC-075,S003,flow,210.000000,210.000000,210.000000,210.000000,210.000000,210.000000,210.000000,220.000000,220.000000,220.000000,220.000000,220.000000,230.000000,230.000000,230.000000,230.000000
GRC-075,S004,flow,270.000000,280.000000,280.000000,280.000000,270.000000,270.000000,280.000000,280.000000,280.000000,290.000000,290.000000,300.000000,300.000000,300.000000,310.000000,310.000000
GRC-075,S005,flow,370.000000,370.000000,370.000000,360.000000,360.000000,360.000000,360.000000,360.000000,360.000000,370.000000,370.000000,370.000000,370.000000,380.000000,370.000000,370.000000
GRC-075,S006,flow,310.000000,310.000000,300.000000,300.000000,300.000000,310.000000,310.000000,310.000000,320.000000,320.000000,320.000000,310.000000,310.000000,310.000000,300.000000,300.000000
GRC-075,S007,flow,260.000000,260.000000,270.000000,270.000000,270.000000,270.000000,270.000000,270.000000,270.000000,270.000000,280.000000,280.000000,290.000000,290.000000,300.000000,300.000000
GRC-075,S008,flow,230.000000,230.000000,230.000000,230.000000,230.000000,230.000000,230.000000,230.000000,230.000000,240.000000,240.000000,240.000000,250.000000,250.000000,250.000000,240.000000
GRC-075,S009,flow,330.000000,330.000000,330.000000,330.000000,330.000000,330.000000,340.000000,350.000000,350.000000,360.000000,360.000000,360.000000,360.000000,360.000000,360.000000,370.000000
GRC-075,S010,flow,200.000000,200.000000,200.000000,200.000000,200.000000,210.000000,210.000000,210.000000,220.000000,220.000000,230.000000,230.000000,230.000000,240.000000,240.000000,240.000000
GRC-075,S011,flow,340.000000,340.000000,340.000000,330.000000,330.000000,330.000000,330.000000,330.000000,330.000000,330.000000,340.000000,340.000000,340.000000,340.000000,340.000000,340.000000
GRC-075,S012,flow,160.000000,160.000000,160.000000,160.000000,160.000000,160.000000,170.000000,170.000000,170.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000
GRC-075,S013,flow,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,200.000000,200.000000,200.000000,210.000000,210.000000,210.000000,210.000000,210.000000
GRC-075,S014,flow,240.000000,240.000000,250.000000,250.000000,250.000000,250.000000,250.000000,260.000000,260.000000,270.000000,270.000000,280.000000,280.000000,290.000000,290.000000,300.000000
GRC-075,S015,flow,300.000000,310.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,310.000000,310.000000,310.000000,320.000000,320.000000,320.000000,320.000000,320.000000
GRC-075,S016,flow,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,210.000000,210.000000,210.000000,220.000000,220.000000,220.000000
GRC-075,S017,flow,170.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,190.000000,190.000000,200.000000,200.000000,210.000000,210.000000,220.000000
GRC-075,S018,flow,330.000000,330.000000,330.000000,330.000000,330.000000,330.000000,330.000000,340.000000,340.000000,340.000000,350.000000,350.000000,350.000000,360.000000,360.000000,360.000000
GRC-075,S019,flow,320.000000,320.000000,320.000000,330.000000,330.000000,330.000000,340.000000,340.000000,350.000000,360.000000,360.000000,370.000000,370.000000,370.000000,370.000000,380.000000
GRC-075,S020,flow,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000
GRC-076,S001,flow,190.000000,190.000000,190.000000,190.000000,180.000000,180.000000,180.000000,190.000000,190.000000,190.000000,190.000000,200.000000,200.000000,200.000000,200.000000,200.000000
GRC-076,S002,flow,220.000000,220.000000,220.000000,220.000000,220.000000,220.000000,220.000000,220.000000,230.000000,230.000000,230.000000,230.000000,240.000000,240.000000,240.000000,240.000000
GRC-076,S003,flow,130.000000,130.000000,130.000000,130.000000,120.000000,120.000000,120.000000,120.000000,130.000000,130.000000,130.000000,130.000000,130.000000,130.000000,130.000000,130.000000
GRC-076,S004,flow,170.000000,170.000000,170.000000,170.000000,170.000000,170.000000,170.000000,170.000000,170.000000,170.000000,180.000000,180.000000,180.000000,180.000000,190.000000,190.000000
GRC-076,S005,flow,230.000000,230.000000,230.000000,230.000000,230.000000,240.000000,240.000000,250.000000,250.000000,250.000000,260.000000,260.000000,260.000000,270.000000,270.000000,270.000000
GRC-076,S006,flow,190.000000,190.000000,190.000000,190.000000,200.000000,200.000000,200.000000,200.000000,200.000000,210.000000,210.000000,220.000000,220.000000,230.000000,230.000000,230.000000
GRC-076,S007,flow,160.000000,160.000000,160.000000,160.000000,160.000000,160.000000,170.000000,170.000000,170.000000,180.000000,180.000000,180.000000,190.000000,190.000000,190.000000,190.000000
GRC-076,S008,flow,140.000000,140.000000,140.000000,140.000000,140.000000,150.000000,150.000000,150.000000,150.000000,160.000000,160.000000,160.000000,170.000000,170.000000,170.000000,170.000000
GRC-076,S009,flow,200.000000,200.000000,200.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000,200.000000
GRC-076,S010,flow,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,130.000000,130.000000,130.000000,130.000000,130.000000,130.000000
GRC-076,S011,flow,200.000000,210.000000,210.000000,210.000000,210.000000,220.000000,220.000000,230.000000,230.000000,240.000000,240.000000,240.000000,250.000000,250.000000,250.000000,250.000000
GRC-076,S012,flow,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000
GRC-076,S013,flow,120.000000,120.000000,120.000000,110.000000,110.000000,110.000000,110.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000
GRC-076,S014,flow,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,160.000000,160.000000,160.000000,160.000000,160.000000,160.000000,160.000000
GRC-076,S015,flow,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,180.000000,190.000000,190.000000,190.000000,190.000000,190.000000
GRC-076,S016,flow,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,130.000000,130.000000,130.000000,130.000000,130.000000,130.000000,130.000000
GRC-076,S017,flow,100.000000,100.000000,100.000000,100.000000,100.000000,110.000000,110.000000,110.000000,110.000000,110.000000,110.000000,110.000000,110.000000,120.000000,120.000000,120.000000
